# entry-subent-pointer  : F1451-002-0 
# EXFOR reaction        : ['3-LI-6', ['D,EL'], '3-LI-6,,DA'] 
# incident energy       : 4.5000e+00 MeV 
# target                : Li-6 
# product               : Li-6 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : L.N.Generalov 
# institute             : (4RUSEPA): Experimental Physics Institute , Sarov 
# reference             : (J,IZV,84,1774,2020) 
# year                  : 2020 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F14/F1451.x4 
# nds                   : https://nds.iaea.org/EXFOR/F1451
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.91000E+01      0.00000E+00      6.14000E-01      0.00000E+00
      3.51000E+01      0.00000E+00      4.29000E-01      0.00000E+00
      4.22000E+01      0.00000E+00      2.87000E-01      0.00000E+00
      4.86000E+01      0.00000E+00      1.78000E-01      0.00000E+00
      5.46000E+01      0.00000E+00      1.15000E-01      0.00000E+00
      6.11000E+01      0.00000E+00      7.27000E-02      0.00000E+00
      7.32000E+01      0.00000E+00      3.68000E-02      0.00000E+00
      7.91000E+01      0.00000E+00      2.95000E-02      0.00000E+00
      8.49000E+01      0.00000E+00      2.63000E-02      0.00000E+00
      9.59000E+01      0.00000E+00      2.35000E-02      0.00000E+00
      1.01300E+02      0.00000E+00      2.43000E-02      0.00000E+00
      1.06400E+02      0.00000E+00      2.51000E-02      0.00000E+00
      1.16400E+02      0.00000E+00      2.62000E-02      0.00000E+00
      1.21000E+02      0.00000E+00      2.55000E-02      0.00000E+00
      1.25500E+02      0.00000E+00      2.61000E-02      0.00000E+00
      1.34200E+02      0.00000E+00      2.94000E-02      0.00000E+00
      1.38400E+02      0.00000E+00      3.04000E-02      0.00000E+00
      1.42400E+02      0.00000E+00      2.96000E-02      0.00000E+00
      1.50100E+02      0.00000E+00      3.05000E-02      0.00000E+00
      1.56000E+02      0.00000E+00      3.21000E-02      0.00000E+00
      1.59500E+02      0.00000E+00      3.22000E-02      0.00000E+00
