# entry-subent-pointer  : D4233-014-0 
# EXFOR reaction        : (72-HF-0(D,X)73-TA-180-G,,SIG) 
# incident energy       : 2.7000e+00 MeV - 2.0600e+01 MeV 
# target                : Hf-0 
# product               : Ta-180-G 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Takacs 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,268,3443,2010) 
# year                  : 2010 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D42/D4233.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4233
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.0600E+01        3.0000E-01        1.5400E-02        1.7000E-03
        1.9700E+01        3.0000E-01        1.7900E-02        2.0000E-03
        1.8800E+01        4.0000E-01        2.4000E-02        2.8000E-03
        1.7900E+01        4.0000E-01        2.5700E-02        3.0000E-03
        1.7000E+01        4.0000E-01        2.8200E-02        3.2000E-03
        1.6000E+01        5.0000E-01        4.2800E-02        4.8000E-03
        1.5000E+01        5.0000E-01        6.8600E-02        7.7000E-03
        1.3900E+01        5.0000E-01        8.8400E-02        1.0000E-02
        1.2800E+01        6.0000E-01        1.1030E-01        1.2400E-02
        1.1600E+01        7.0000E-01        1.0560E-01        1.1900E-02
        1.0200E+01        7.0000E-01        7.3800E-02        8.3000E-03
        8.8000E+00        8.0000E-01        2.6200E-02        3.0000E-03
        7.2000E+00        8.0000E-01        3.5000E-03        4.0000E-04
        5.3000E+00        9.0000E-01        1.1000E-04        2.0000E-05
        2.7000E+00        1.0000E+00        3.0000E-05        4.0000E-06
