# entry-subent-pointer  : 14236-043-0 
# EXFOR reaction        : ['6-C-12', ['N,X'], '1-H-2,,DE'] 
# incident energy       : 9.56e+01 MeV 
# target                : C-12 
# product               : H-2 
# level energy          : 5.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : U.Tippawan 
# institute             : (2SWDUPP): University of Uppsala 
# reference             : (J,PR/C,79,064611,2009) 
# year                  : 2009 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/142/14236.x4 
# nds                   : https://nds.iaea.org/EXFOR/14236
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.00000E+00      0.00000E+00      2.16100E-09      0.00000E+00
      7.00000E+00      0.00000E+00      1.86900E-09      0.00000E+00
      9.00000E+00      0.00000E+00      1.74400E-09      0.00000E+00
      1.15000E+01      0.00000E+00      1.59900E-09      0.00000E+00
      1.45000E+01      0.00000E+00      1.50300E-09      0.00000E+00
      1.75000E+01      0.00000E+00      1.12900E-09      0.00000E+00
      2.05000E+01      0.00000E+00      8.27000E-10      0.00000E+00
      2.35000E+01      0.00000E+00      7.34000E-10      0.00000E+00
      2.65000E+01      0.00000E+00      7.02000E-10      0.00000E+00
      2.95000E+01      0.00000E+00      6.52000E-10      0.00000E+00
      3.25000E+01      0.00000E+00      5.45000E-10      0.00000E+00
      3.55000E+01      0.00000E+00      5.52000E-10      0.00000E+00
      3.85000E+01      0.00000E+00      5.20000E-10      0.00000E+00
      4.15000E+01      0.00000E+00      4.86000E-10      0.00000E+00
      4.45000E+01      0.00000E+00      4.61000E-10      0.00000E+00
      4.75000E+01      0.00000E+00      4.32000E-10      0.00000E+00
      5.05000E+01      0.00000E+00      4.10000E-10      0.00000E+00
      5.35000E+01      0.00000E+00      3.78000E-10      0.00000E+00
      5.65000E+01      0.00000E+00      3.71000E-10      0.00000E+00
      5.95000E+01      0.00000E+00      3.46000E-10      0.00000E+00
      6.25000E+01      0.00000E+00      3.45000E-10      0.00000E+00
      6.55000E+01      0.00000E+00      3.20000E-10      0.00000E+00
      6.85000E+01      0.00000E+00      3.03000E-10      0.00000E+00
      7.15000E+01      0.00000E+00      2.76000E-10      0.00000E+00
      7.45000E+01      0.00000E+00      3.89000E-10      0.00000E+00
      7.75000E+01      0.00000E+00      6.40000E-10      0.00000E+00
      8.05000E+01      0.00000E+00      8.53000E-10      0.00000E+00
      8.35000E+01      0.00000E+00      1.60000E-10      0.00000E+00
