# entry-subent-pointer  : 22974-026-0 
# EXFOR reaction        : ['29-CU-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 8.9600e+00 MeV 
# target                : Cu-0 
# product               : Nn-1 
# level energy          : 1.5000e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : D.Schmidt 
# institute             : (2GERPTB): Physikalisch-Technische Bundesanstalt, Braunschweig 
# reference             : (R,PTB-N-52,2006) 
# year                  : 2006 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/229/22974.x4 
# nds                   : https://nds.iaea.org/EXFOR/22974
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.50000E+00      0.00000E+00      3.34060E-07      1.12912E-08
      1.75000E+00      0.00000E+00      3.27590E-07      1.05156E-08
      2.00000E+00      0.00000E+00      3.11390E-07      9.59081E-09
      2.25000E+00      0.00000E+00      2.95050E-07      9.17605E-09
      2.50000E+00      0.00000E+00      2.73300E-07      5.93061E-09
      2.75000E+00      0.00000E+00      2.38910E-07      5.16046E-09
      3.00000E+00      0.00000E+00      2.15420E-07      4.69616E-09
      3.25000E+00      0.00000E+00      1.93530E-07      4.27701E-09
      3.50000E+00      0.00000E+00      1.68070E-07      3.76477E-09
      3.75000E+00      0.00000E+00      1.36380E-07      3.17765E-09
      4.00000E+00      0.00000E+00      1.19880E-07      2.52947E-09
      4.50000E+00      0.00000E+00      8.63820E-08      1.90904E-09
      5.00000E+00      0.00000E+00      7.24280E-08      1.70206E-09
      5.50000E+00      0.00000E+00      4.80310E-08      1.28723E-09
      6.00000E+00      0.00000E+00      4.89610E-08      1.31215E-09
      6.50000E+00      0.00000E+00      2.40020E-08      9.19277E-10
      7.00000E+00      0.00000E+00      9.64440E-09      2.44003E-10
