# entry-subent-pointer  : D4310-006-0 
# EXFOR reaction        : (22-TI-0(P,X)21-SC-46,,SIG) 
# incident energy       : 7.3000e+00 MeV - 3.6300e+01 MeV 
# target                : Ti-0 
# product               : Sc-46 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Hermanne 
# institute             : (2BLGVUB): Vrije Universiteit Brussels, Brussels 
# reference             : (J,NIM/B,338,31,2014) 
# year                  : 2014 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D43/D4310.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4310
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.6300E+01        3.0000E-01        3.6100E-02        4.1000E-03
        3.4900E+01        3.0000E-01        3.0200E-02        3.4000E-03
        3.2900E+01        3.0000E-01        2.2200E-02        2.5000E-03
        3.1700E+01        4.0000E-01        1.8400E-02        2.1000E-03
        2.9900E+01        4.0000E-01        1.4100E-02        1.6000E-03
        2.8600E+01        4.0000E-01        1.3100E-02        1.5000E-03
        2.6700E+01        4.0000E-01        1.0000E-02        1.2000E-03
        2.5300E+01        5.0000E-01        1.0600E-02        1.2000E-03
        2.3100E+01        5.0000E-01        1.0700E-02        1.5000E-03
        2.1500E+01        5.0000E-01        7.7000E-03        9.0000E-04
        1.9000E+01        6.0000E-01        5.5000E-03        7.0000E-04
        1.7200E+01        6.0000E-01        5.7000E-03        9.0000E-04
        1.4200E+01        7.0000E-01        4.6000E-03        8.0000E-04
        9.6000E+00        8.0000E-01        3.4000E-03        1.1000E-03
        7.3000E+00        9.0000E-01        2.7000E-03        8.0000E-04
