# entry-subent-pointer  : 13740-007-0 
# EXFOR reaction        : ['14-SI-0', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 1.7000e+01 MeV 
# target                : Si-0 
# product               : He-4 
# level energy          : 2.2500e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : F.B.Bateman 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR/C,60,064609,1999) 
# year                  : 1999 
# facility              : (MESON): Meson facility 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/137/13740.x4 
# nds                   : https://nds.iaea.org/EXFOR/13740
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.25000E+00      0.00000E+00      3.15720E-09      0.00000E+00
      2.75000E+00      0.00000E+00      8.46650E-09      0.00000E+00
      3.25000E+00      0.00000E+00      1.43946E-08      0.00000E+00
      3.75000E+00      0.00000E+00      1.84150E-08      0.00000E+00
      4.25000E+00      0.00000E+00      2.58033E-08      0.00000E+00
      4.75000E+00      0.00000E+00      2.75491E-08      0.00000E+00
      5.25000E+00      0.00000E+00      3.20450E-08      0.00000E+00
      5.75000E+00      0.00000E+00      2.94238E-08      0.00000E+00
      6.25000E+00      0.00000E+00      2.89028E-08      0.00000E+00
      6.75000E+00      0.00000E+00      2.68138E-08      0.00000E+00
      7.25000E+00      0.00000E+00      2.31694E-08      0.00000E+00
      7.75000E+00      0.00000E+00      1.87208E-08      0.00000E+00
      8.25000E+00      0.00000E+00      1.49380E-08      0.00000E+00
      8.75000E+00      0.00000E+00      1.33038E-08      0.00000E+00
      9.25000E+00      0.00000E+00      1.07009E-08      0.00000E+00
      9.75000E+00      0.00000E+00      1.15282E-08      0.00000E+00
      1.02500E+01      0.00000E+00      8.28360E-09      0.00000E+00
      1.07500E+01      0.00000E+00      7.28720E-09      0.00000E+00
      1.12500E+01      0.00000E+00      7.24920E-09      0.00000E+00
      1.17500E+01      0.00000E+00      5.05890E-09      0.00000E+00
      1.22500E+01      0.00000E+00      5.97260E-09      0.00000E+00
      1.27500E+01      0.00000E+00      5.76100E-09      0.00000E+00
      1.32500E+01      0.00000E+00      6.03570E-09      0.00000E+00
      1.37500E+01      0.00000E+00      3.84470E-09      0.00000E+00
      1.42500E+01      0.00000E+00      1.58820E-09      0.00000E+00
      1.47500E+01      0.00000E+00      3.65200E-10      0.00000E+00
      1.52500E+01      0.00000E+00      1.34000E-10      0.00000E+00
      1.57500E+01      0.00000E+00      1.60000E-12      0.00000E+00
      1.62500E+01      0.00000E+00      5.48000E-11      0.00000E+00
      1.67500E+01      0.00000E+00      3.30000E-12      0.00000E+00
      1.72500E+01      0.00000E+00      6.34000E-11      0.00000E+00
      1.97500E+01      0.00000E+00      6.27000E-11      0.00000E+00
      2.17500E+01      0.00000E+00      3.00000E-13      0.00000E+00
      2.22500E+01      0.00000E+00      8.90000E-12      0.00000E+00
      2.42500E+01      0.00000E+00      6.27000E-11      0.00000E+00
      4.37500E+01      0.00000E+00      6.27000E-11      0.00000E+00
