# entry-subent-pointer  : O1710-018-0 
# EXFOR reaction        : ['83-BI-209', ['P,X'], '54-XE-128,,SIG'] 
# incident energy       : 1.02e+02 MeV - 2.59e+03 MeV 
# target                : Bi-209 
# product               : Xe-128 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : I.Leya 
# institute             : (2SWTUBE): Universitaet Bern, Bern 
# reference             : (J,NIM/B,266,1030,2008) 
# year                  : 2008 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O17/O1710.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1710
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      1.02000E+02      2.00000E+00      4.39000E-04      4.90000E-05
      1.29000E+02      2.00000E+00      5.42000E-04      5.80000E-05
      1.34000E+02      2.00000E+00      5.65000E-04      6.00000E-05
      1.55000E+02      2.00000E+00      6.05000E-04      1.26000E-04
      1.61000E+02      1.00000E+00      6.23000E-04      6.70000E-05
      2.36000E+02      2.00000E+00      9.78000E-04      1.68000E-04
      2.78000E+02      1.00000E+00      7.67000E-04      8.90000E-05
      3.19000E+02      2.00000E+00      9.29000E-04      1.96000E-04
      7.58000E+02      2.00000E+00      9.94000E-04      2.13000E-04
      9.99000E+02      1.00000E+00      9.95000E-04      1.11000E-04
      1.16100E+03      2.00000E+00      1.33000E-03      2.80000E-04
      1.39800E+03      1.00000E+00      1.81000E-03      3.80000E-04
      1.56500E+03      2.00000E+00      2.43000E-03      2.80000E-04
      2.58900E+03      1.00000E+00      6.14000E-03      6.90000E-04
