# entry-subent-pointer  : 10827-110-0 
# EXFOR reaction        : ['29-CU-63', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 1.4800e+01 MeV 
# target                : Cu-63 
# product               : H-1 
# level energy          : 1.0000e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : S.M.Grimes 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR/C,19,2127,197906) 
# year                  : 1979 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10827.x4 
# nds                   : https://nds.iaea.org/EXFOR/10827
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.00000E+00      0.00000E+00      9.94000E-09      6.95800E-10
      1.50000E+00      0.00000E+00      1.92000E-08      1.34400E-09
      2.00000E+00      0.00000E+00      6.46000E-08      4.52200E-09
      2.50000E+00      0.00000E+00      8.00000E-08      5.60000E-09
      3.00000E+00      0.00000E+00      9.84000E-08      6.88800E-09
      3.50000E+00      0.00000E+00      8.62000E-08      6.03400E-09
      4.00000E+00      0.00000E+00      5.76000E-08      4.03200E-09
      4.50000E+00      0.00000E+00      4.88000E-08      3.41600E-09
      5.00000E+00      0.00000E+00      3.72000E-08      2.60400E-09
      5.50000E+00      0.00000E+00      2.93000E-08      2.05100E-09
      6.00000E+00      0.00000E+00      2.27000E-08      1.58900E-09
      6.50000E+00      0.00000E+00      1.70000E-08      1.19000E-09
      7.00000E+00      0.00000E+00      1.70000E-08      1.19000E-09
      7.50000E+00      0.00000E+00      1.43000E-08      1.00100E-09
      8.00000E+00      0.00000E+00      9.16000E-09      6.41200E-10
      8.50000E+00      0.00000E+00      8.51000E-09      5.95700E-10
      9.00000E+00      0.00000E+00      5.73000E-09      4.01100E-10
      9.50000E+00      0.00000E+00      4.33000E-09      3.03100E-10
      1.00000E+01      0.00000E+00      2.53000E-09      1.77100E-10
      1.05000E+01      0.00000E+00      2.89000E-09      2.02300E-10
      1.10000E+01      0.00000E+00      3.52000E-09      2.46400E-10
      1.15000E+01      0.00000E+00      2.55000E-09      1.78500E-10
      1.20000E+01      0.00000E+00      2.15000E-09      1.50500E-10
      1.25000E+01      0.00000E+00      1.37000E-09      9.59000E-11
      1.30000E+01      0.00000E+00      1.73000E-09      1.21100E-10
