# entry-subent-pointer  : 40017--01-6-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], ',PR,NU,,,DERIV'] 
# incident energy       : 1.20e-01 MeV - 1.69e+00 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : P.P.Dyachenko 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (R,YFI-8,7,1969) 
# year                  : 1969 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40017.x4 
# nds                   : https://nds.iaea.org/EXFOR/40017
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      1.20000E-01      0.00000E+00      2.42400E+00              NAN
      2.00000E-01      0.00000E+00      2.44400E+00              NAN
      3.00000E-01      0.00000E+00      2.45900E+00              NAN
      4.00000E-01      0.00000E+00      2.48000E+00              NAN
      5.00000E-01      0.00000E+00      2.49000E+00              NAN
      6.00000E-01      0.00000E+00      2.48500E+00              NAN
      7.30000E-01      0.00000E+00      2.49600E+00              NAN
      1.08000E+00      0.00000E+00      2.55100E+00              NAN
      1.33000E+00      0.00000E+00      2.58300E+00              NAN
      1.69000E+00      0.00000E+00      2.62700E+00              NAN
