# entry-subent-pointer  : 22358-002-0 
# EXFOR reaction        : ['28-NI-0', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 5.1000e+00 MeV 
# target                : Ni-0 
# product               : He-4 
# level energy          : 4.2000e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : I.Matsuyama 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : ((S,JAERI-M-94-019,191,1994)=(S,INDC(JPN)-169,191,1994)) 
# year                  : 1994 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/223/22358.x4 
# nds                   : https://nds.iaea.org/EXFOR/22358
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.20000E+00      0.00000E+00      1.79900E-10      1.44300E-10
      4.40000E+00      0.00000E+00      1.69200E-10      1.23200E-10
      4.60000E+00      0.00000E+00      1.07900E-09      2.58800E-10
      4.80000E+00      0.00000E+00      1.67100E-09      2.65200E-10
      5.00000E+00      0.00000E+00      2.17200E-09      2.71400E-10
      5.20000E+00      0.00000E+00      2.56500E-09      7.35500E-11
      5.40000E+00      0.00000E+00      3.83800E-09      2.15300E-10
      5.60000E+00      0.00000E+00      5.77900E-09      2.27800E-10
      5.80000E+00      0.00000E+00      7.68600E-09      3.90700E-10
      6.00000E+00      0.00000E+00      9.36400E-09      4.70200E-10
      6.20000E+00      0.00000E+00      1.39300E-08      8.22000E-10
      6.40000E+00      0.00000E+00      1.67000E-08      8.18600E-10
      6.60000E+00      0.00000E+00      1.73700E-08      9.56400E-10
      6.80000E+00      0.00000E+00      1.71000E-08      9.48100E-10
      7.00000E+00      0.00000E+00      1.37700E-08      1.03500E-09
      7.20000E+00      0.00000E+00      1.37000E-08      5.28900E-10
      7.40000E+00      0.00000E+00      1.25100E-08      3.23400E-10
      7.60000E+00      0.00000E+00      9.82600E-09      5.39400E-10
      7.80000E+00      0.00000E+00      4.94400E-09      4.45300E-10
      8.00000E+00      0.00000E+00      6.22600E-10      2.09500E-10
      8.20000E+00      0.00000E+00      8.38400E-11      1.89000E-10
