# entry-subent-pointer  : O2139-012-0 
# EXFOR reaction        : (75-RE-0(P,X)72-HF-175,CUM,SIG) 
# incident energy       : 1.1500e+02 MeV - 2.5900e+03 MeV 
# target                : Re-0 
# product               : Hf-175 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Issa 
# institute             : (2GERUH): University Hannover (previously Tech.University Hannover) 
# reference             : (J,NIM/B,298,19,2013) 
# year                  : 2013 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O21/O2139.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2139
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.1500E+02        1.9000E+00        3.1000E-02        1.0000E-04
        1.2400E+02        1.1000E+00        4.2800E-02        2.5000E-03
        1.2500E+02        1.8000E+00        4.6400E-02        2.1000E-03
        1.3100E+02        9.0000E-01        5.4100E-02        7.6000E-03
        1.3400E+02        1.7000E+00        5.5800E-02        3.2000E-03
        1.4500E+02        1.6000E+00        6.4700E-02        3.5000E-03
        1.5300E+02        1.5000E+00        7.4000E-02        3.9000E-03
        1.6200E+02        1.4000E+00        7.9000E-02        2.6000E-03
        1.6900E+02        1.3000E+00        8.1200E-02        2.6000E-03
        2.5100E+02        1.9000E+00        9.3800E-02        2.0000E-03
        3.3100E+02        1.8000E+00        9.1400E-02        2.2000E-03
        5.5800E+02        1.6000E+00        7.8900E-02        4.9000E-03
        7.6300E+02        1.5000E+00        6.3900E-02        2.8000E-03
        1.1650E+03        1.5000E+00        4.6800E-02        2.4000E-03
        1.5700E+03        1.5000E+00        4.1300E-02        1.5000E-03
        2.5900E+03        1.0000E+00        3.3900E-02        1.2000E-03
